
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2016-09-30;36.718,14;4554833628883;38.991,27;6810010757312;35.031,86;7041436909893;38.687,52;696189550314;60.576,51;757324612996;35.638,10;4558773227208
2016-10-01;36.718,14;4554833628883;38.991,27;6810010757312;35.031,86;7041436909893;38.687,52;696189550314;60.576,51;757324612996;35.638,10;4558773227208
2016-10-02;36.718,14;4554833628883;38.991,27;6810010757312;35.031,86;7041436909893;38.687,52;696189550314;60.576,51;757324612996;35.638,10;4558773227208
2016-10-03;36.702,92;4566305198444;38.972,69;6800783953834;35.021,24;7067641659590;38.684,53;714391241285;60.556,43;751597665068;35.613,77;4555639019885
2016-10-04;36.717,89;4570045968810;38.982,56;6802488639675;35.030,92;7068385753781;38.693,87;714966016666;60.581,40;775878150463;35.621,62;4555074687935
2016-10-05;36.696,07;4566283258291;38.963,95;6801684008372;35.014,43;7071473720236;38.703,47;715500812075;60.538,27;775839480548;35.565,66;4548157503967
2016-10-06;36.704,62;4568311476873;38.969,60;6804511631704;35.025,73;7078763243384;38.718,50;715881137417;60.559,29;776514444746;35.572,47;4554000883587
2016-10-07;36.705,27;4569872071319;38.973,39;6804304497012;35.030,38;7083066525869;38.733,37;716298405051;60.555,14;776093512681;35.563,34;4553359669703
2016-10-08;36.705,27;4569872071319;38.973,39;6804304497012;35.030,38;7083066525869;38.733,37;716298405051;60.555,14;776093512681;35.563,34;4553359669703
2016-10-09;36.705,27;4569872071319;38.973,39;6804304497012;35.030,38;7083066525869;38.733,37;716298405051;60.555,14;776093512681;35.563,34;4553359669703
2016-10-10;36.705,27;4569872071319;38.973,39;6804304497012;35.030,38;7083066525869;38.733,37;716298405051;60.555,14;776093512681;35.563,34;4553359669703
2016-10-11;36.731,01;4576971943642;38.980,72;6796812617178;35.065,29;7089604404683;38.739,30;716935688810;60.596,28;777094976043;35.596,44;4559713002929
2016-10-12;36.735,76;4577055877771;38.974,83;6794454027805;35.071,67;7088074519678;38.747,21;717961244849;60.596,14;777288606321;35.593,76;4561590817040
2016-10-13;36.733,81;4576860229017;38.966,05;6793589093695;35.076,55;7086776002122;38.751,49;719915074319;60.610,20;778207136531;35.592,97;4566438524696
2016-10-14;36.738,33;4587905949217;38.966,68;6795630800505;35.079,95;7100804293697;38.767,88;721122541963;60.623,28;780394097702;35.604,87;4574631098305
2016-10-15;36.738,33;4587905949217;38.966,68;6795630800505;35.079,95;7100804293697;38.767,88;721122541963;60.623,28;780394097702;35.604,87;4574631098305
2016-10-16;36.738,33;4587905949217;38.966,68;6795630800505;35.079,95;7100804293697;38.767,88;721122541963;60.623,28;780394097702;35.604,87;4574631098305
2016-10-17;36.704,64;4606905227646;38.939,30;6785433165615;35.042,93;7136552160384;38.753,83;734077402634;60.561,32;774532115994;35.549,63;4563823062813
2016-10-18;36.682,02;4603494722694;38.910,21;6781534269831;35.021,18;7135099513215;38.742,48;734455873687;60.512,72;793230714715;35.525,21;4561235449593
2016-10-19;36.691,04;4608015543291;38.926,23;6787999266526;35.018,59;7138361553380;38.749,77;734888832772;60.525,67;794151727187;35.532,61;4568527544200
2016-10-20;36.742,50;4620288270270;38.967,71;6797655664727;35.073,82;7151398519910;38.757,43;735229169531;60.622,06;795876223136;35.600,32;4580024139364
2016-10-21;36.734,73;4627494130652;38.967,65;6803294593496;35.069,52;7160358146858;38.745,75;736631248510;60.595,25;796054790107;35.608,30;4590018698651
2016-10-22;36.734,73;4627494130652;38.967,65;6803294593496;35.069,52;7160358146858;38.745,75;736631248510;60.595,25;796054790107;35.608,30;4590018698651
2016-10-23;36.734,73;4627494130652;38.967,65;6803294593496;35.069,52;7160358146858;38.745,75;736631248510;60.595,25;796054790107;35.608,30;4590018698651
2016-10-24;36.727,18;4631262937698;38.959,66;6804468451102;35.061,86;7158318194542;38.740,40;736525528877;60.572,67;795910653087;35.612,13;4595467668805
2016-10-25;36.693,20;4627671896166;38.907,31;6794396307049;35.026,23;7145606041730;38.705,20;735785344113;60.509,50;795486299512;35.570,15;4593348976031
2016-10-26;36.673,77;4629041658250;38.875,43;6791858373255;35.008,47;7142170599106;38.678,82;734986726007;60.475,49;795272544356;35.559,84;4599862719716
2016-10-27;36.657,97;4624695595690;38.857,57;6794086971532;34.994,03;7141131750760;38.667,79;734850670707;60.451,89;795461419669;35.544,87;4602443771421
2016-10-28;36.586,51;4618515670102;38.790,06;6783774268250;34.930,49;7127386575157;38.615,58;733973005789;60.328,76;794066565507;35.453,31;4594820231939
2016-10-29;36.586,51;4618515670102;38.790,06;6783774268250;34.930,49;7127386575157;38.615,58;733973005789;60.328,76;794066565507;35.453,31;4594820231939
2016-10-30;36.586,51;4618515670102;38.790,06;6783774268250;34.930,49;7127386575157;38.615,58;733973005789;60.328,76;794066565507;35.453,31;4594820231939
2016-10-31;36.586,51;4618515670102;38.790,06;6783774268250;34.930,49;7127386575157;38.615,58;733973005789;60.328,76;794066565507;35.453,31;4594820231939
2016-11-01;36.586,51;4618515670102;38.790,06;6783774268250;34.930,49;7127386575157;38.615,58;733973005789;60.328,76;794066565507;35.453,31;4594820231939
2016-11-02;36.521,96;4613822538837;38.721,92;6756279983829;34.866,57;7131423879997;38.565,36;743719642814;60.247,12;786376037252;35.381,29;4589069190713
2016-11-03;36.456,89;4604072994193;38.663,61;6742113950066;34.804,25;7115957294560;38.495,28;742585352330;60.141,98;798164198497;35.285,81;4579534436982
2016-11-04;36.469,13;4606370010458;38.672,51;6739855659766;34.813,78;7118163401989;38.514,66;743245519776;60.178,70;799476582483;35.334,92;4587645875972
2016-11-05;36.469,13;4606370010458;38.672,51;6739855659766;34.813,78;7118163401989;38.514,66;743245519776;60.178,70;799476582483;35.334,92;4587645875972
2016-11-06;36.469,13;4606370010458;38.672,51;6739855659766;34.813,78;7118163401989;38.514,66;743245519776;60.178,70;799476582483;35.334,92;4587645875972
2016-11-07;36.501,43;4611166460674;38.711,13;6756108740279;34.846,40;7131584905137;38.552,69;744938637969;60.216,13;800761227811;35.359,20;4594924732309
2016-11-08;36.564,76;4640985824468;38.773,64;6790514265394;34.908,99;7176043734971;38.604,29;747016656577;60.324,97;803861339006;35.460,24;4619440844901
2016-11-09;36.567,44;4652416902246;38.783,76;6810292648281;34.911,72;7192027956975;38.596,97;748595568364;60.328,94;803982243135;35.475,23;4626746653621
2016-11-10;36.500,24;4650726773881;38.710,96;6804425660387;34.855,43;7186938793264;38.554,96;748664111431;60.219,41;803638419498;35.324,69;4611658698407
2016-11-11;36.237,56;4613159020726;38.425,29;6747577095496;34.602,58;7120845350410;38.388,92;746173341508;59.776,19;797675142476;34.952,34;4561124190091
2016-11-12;36.237,56;4613159020726;38.425,29;6747577095496;34.602,58;7120845350410;38.388,92;746173341508;59.776,19;797675142476;34.952,34;4561124190091
2016-11-13;36.237,56;4613159020726;38.425,29;6747577095496;34.602,58;7120845350410;38.388,92;746173341508;59.776,19;797675142476;34.952,34;4561124190091
2016-11-14;36.069,55;4590584798223;38.246,46;6723974705025;34.432,45;7093869881760;38.285,36;745700095042;59.492,60;794697592037;34.724,28;4537277770174
2016-11-15;35.691,05;4600384811586;37.812,10;6446741804380;34.097,37;7027079132457;38.034,08;801214271379;58.865,67;777881272376;34.300,50;4388395618207
2016-11-16;35.869,92;4589760065790;38.025,77;6389026208371;34.258,70;6909453745735;38.170,65;794606304503;59.169,94;825223445853;34.543,32;4396097900029
2016-11-17;35.953,49;4589744649202;38.120,01;6375257009791;34.326,89;6877456739935;38.227,80;792823620880;59.264,01;821809277819;34.629,51;4400500516288
2016-11-18;36.019,70;4582522455504;38.178,90;6354191512506;34.382,91;6845800066035;38.266,73;790919051442;59.372,66;820853039045;34.709,18;4406206295301
2016-11-19;36.019,70;4582522455504;38.178,90;6354191512506;34.382,91;6845800066035;38.266,73;790919051442;59.372,66;820853039045;34.709,18;4406206295301
2016-11-20;36.019,70;4582522455504;38.178,90;6354191512506;34.382,91;6845800066035;38.266,73;790919051442;59.372,66;820853039045;34.709,18;4406206295301
2016-11-21;35.994,37;4575944321608;38.144,25;6344824498459;34.359,71;6833824021362;38.265,15;790588504606;59.320,98;819822892596;34.657,84;4400099431223
2016-11-22;35.955,80;4562471808432;38.122,38;6315005083115;34.320,37;6792408344584;38.240,94;787723799006;59.242,83;817057486399;34.605,71;4391682839695
2016-11-23;35.965,68;4555233152436;38.136,13;6300843461558;34.330,40;6774360274231;38.254,93;786659323520;59.274,79;816215041131;34.618,33;4388866608294
2016-11-24;35.934,16;4544915036314;38.093,69;6277034342123;34.308,23;6750632795772;38.239,91;784206229740;59.198,37;814018545454;34.552,92;4377789384767
2016-11-25;35.906,58;4530650615969;38.057,88;6256463312397;34.283,30;6731202533581;38.223,13;781467348406;59.154,84;812960733178;34.527,75;4373674450662
2016-11-26;35.906,58;4530650615969;38.057,88;6256463312397;34.283,30;6731202533581;38.223,13;781467348406;59.154,84;812960733178;34.527,75;4373674450662
2016-11-27;35.906,58;4530650615969;38.057,88;6256463312397;34.283,30;6731202533581;38.223,13;781467348406;59.154,84;812960733178;34.527,75;4373674450662
2016-11-28;35.892,06;4524624285462;38.040,56;6247782567914;34.273,61;6721161210103;38.218,61;781017035802;59.135,12;812450009278;34.494,98;4367525589399
2016-11-29;35.894,58;4517737976854;38.048,34;6244726449284;34.274,60;6712596409942;38.214,66;779781112246;59.159,06;812367832433;34.522,34;4369870753995
2016-11-30;35.988,73;4519893010458;38.152,57;6253562391128;34.352,32;6721230769159;38.289,05;780303035212;59.297,80;814017914323;34.619,88;4379555382037
2016-12-01;36.015,09;4534510327585;38.177,67;6193723758184;34.368,89;6796704173361;38.300,09;812973028943;59.335,46;806441229052;34.660,12;4354324828150
2016-12-02;35.996,43;4528941872576;38.167,44;6183764761826;34.360,72;6782533601478;38.295,65;811208110273;59.302,53;830077060394;34.632,00;4350007289602
2016-12-03;35.996,43;4528941872576;38.167,44;6183764761826;34.360,72;6782533601478;38.295,65;811208110273;59.302,53;830077060394;34.632,00;4350007289602
2016-12-04;35.996,43;4528941872576;38.167,44;6183764761826;34.360,72;6782533601478;38.295,65;811208110273;59.302,53;830077060394;34.632,00;4350007289602
2016-12-05;36.053,10;4535024756559;38.235,90;6188401206987;34.417,66;6788662176277;38.349,36;811929989922;59.377,17;831006667459;34.686,70;4353795944544
2016-12-06;36.098,90;4537681900993;38.287,23;6187782001492;34.455,30;6788091142545;38.394,89;812591505764;59.439,90;831481342013;34.723,47;4357346332980
2016-12-07;36.113,00;4536914127980;38.302,68;6189013391487;34.458,38;6784754148583;38.393,30;812389445399;59.451,05;831594685121;34.735,16;4358148657645
2016-12-08;36.113,00;4536914127980;38.302,68;6189013391487;34.458,38;6784754148583;38.393,30;812389445399;59.451,05;831594685121;34.735,16;4358148657645
2016-12-09;36.169,30;4544139342628;38.372,56;6199176449782;34.502,23;6792788815114;38.444,38;813514961246;59.526,88;832348373124;34.782,72;4360442981471
2016-12-10;36.169,30;4544139342628;38.372,56;6199176449782;34.502,23;6792788815114;38.444,38;813514961246;59.526,88;832348373124;34.782,72;4360442981471
2016-12-11;36.169,30;4544139342628;38.372,56;6199176449782;34.502,23;6792788815114;38.444,38;813514961246;59.526,88;832348373124;34.782,72;4360442981471
2016-12-12;36.175,86;4542237192726;38.370,22;6199532213541;34.515,70;6795023970791;38.447,50;813894329741;59.513,21;832159480212;34.767,61;4360284292269
2016-12-13;36.133,30;4530986364790;38.330,99;6182134539971;34.484,68;6779351315004;38.409,61;812447504284;59.437,16;831454812529;34.711,83;4346779594653
2016-12-14;36.194,24;4538735764197;38.399,78;6189253651124;34.546,41;6790674414890;38.467,06;815348243217;59.540,83;833110164307;34.771,95;4350457914620
2016-12-15;36.324,66;4569368249496;38.548,62;6173376612116;34.673,68;6863731185716;38.589,13;841725843913;59.733,70;830463051071;34.880,92;4333034884744
2016-12-16;36.295,54;4558743794071;38.494,97;6155562508043;34.664,93;6853590471018;38.589,33;841077111809;59.687,31;843764395192;34.838,46;4323369871309
2016-12-17;36.295,54;4558743794071;38.494,97;6155562508043;34.664,93;6853590471018;38.589,33;841077111809;59.687,31;843764395192;34.838,46;4323369871309
2016-12-18;36.295,54;4558743794071;38.494,97;6155562508043;34.664,93;6853590471018;38.589,33;841077111809;59.687,31;843764395192;34.838,46;4323369871309
2016-12-19;36.353,47;4563965215487;38.567,42;6165851184784;34.718,66;6860454877480;38.658,56;842206043778;59.784,70;844825375875;34.895,63;4329014928855
2016-12-20;36.404,71;4568815441816;38.627,79;6174472020304;34.767,06;6868861390063;38.706,76;843173855751;59.872,77;845956288712;34.942,67;4334221082624
2016-12-21;36.441,80;4572955594967;38.660,33;6173190800901;34.795,49;6867878988151;38.735,88;842952843709;59.948,41;846705975565;34.977,97;4336478984620
2016-12-22;36.456,10;4568253962724;38.672,96;6167969885962;34.812,14;6855461715246;38.735,16;842233882489;59.971,01;846658274079;34.984,42;4336474185637
2016-12-23;36.495,19;4571428977590;38.716,21;6171086627813;34.857,70;6859636916955;38.776,50;842346281664;60.061,76;847473017535;35.018,02;4340194220950
2016-12-24;36.495,19;4571428977590;38.716,21;6171086627813;34.857,70;6859636916955;38.776,50;842346281664;60.061,76;847473017535;35.018,02;4340194220950
2016-12-25;36.495,19;4571428977590;38.716,21;6171086627813;34.857,70;6859636916955;38.776,50;842346281664;60.061,76;847473017535;35.018,02;4340194220950
2016-12-26;36.471,33;4564341415388;38.697,31;6163809857128;34.847,78;6846491043240;38.763,23;840880478680;60.034,23;846392490721;35.000,63;4335195458822
2016-12-27;36.525,88;4570438067900;38.757,45;6171219927680;34.897,90;6854132227477;38.808,29;841372591546;60.126,87;847661054015;35.055,89;4341904625883
2016-12-28;36.565,08;4618567422888;38.808,63;6300889278365;34.930,58;7094228430616;38.862,54;854910296301;60.200,16;859174329908;35.082,49;4376307149471
2016-12-29;36.611,99;4672222580502;38.856,33;6418309931543;34.970,38;7285802923336;38.907,00;867136874751;60.271,44;871198311119;35.132,02;4410166069857
2016-12-30;36.667,88;4704171588824;38.919,55;6473459163653;35.013,10;7365973255236;38.956,37;873328279020;60.417,43;877686095230;35.208,87;4430611259805
2016-12-31;36.667,88;4704171588824;38.919,55;6473459163653;35.013,10;7365973255236;38.956,37;873328279020;60.417,43;877686095230;35.208,87;4430611259805

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2017-01-01;36.667,88;4704171588824;38.919,55;6473459163653;35.013,10;7365973255236;38.956,37;873328279020;60.417,43;877686095230;35.208,87;4430611259805
2017-01-02;36.667,88;4704171588824;38.919,55;6473459163653;35.013,10;7365973255236;38.956,37;873328279020;60.417,43;877686095230;35.208,87;4430611259805
2017-01-03;36.729,92;4720834907142;38.986,30;6484034138263;35.070,15;7418011925191;38.997,40;892217608553;60.495,09;871765825697;35.262,23;4418895002358
2017-01-04;36.828,06;4739275817719;39.085,23;6498601707758;35.176,17;7451599177969;39.073,89;895288950329;60.679,21;882507282493;35.376,76;4433542941340
2017-01-05;36.947,76;4756701175072;39.208,65;6521866510727;35.278,60;7477090708204;39.170,96;898112058207;60.845,23;885135878209;35.459,21;4445450938119
2017-01-06;36.981,53;4762795797815;39.242,34;6526956401949;35.305,36;7488610734369;39.189,67;898815721701;60.921,14;886089129077;35.482,97;4448179002206
2017-01-07;36.981,53;4762795797815;39.242,34;6526956401949;35.305,36;7488610734369;39.189,67;898815721701;60.921,14;886089129077;35.482,97;4448179002206
2017-01-08;36.981,53;4762795797815;39.242,34;6526956401949;35.305,36;7488610734369;39.189,67;898815721701;60.921,14;886089129077;35.482,97;4448179002206
2017-01-09;36.946,52;4750349387633;39.177,87;6514978851595;35.285,11;7480919380618;39.149,45;897233313485;60.854,63;885493294557;35.443,61;4442390037321
2017-01-10;36.961,75;4751751478764;39.196,88;6516176871396;35.294,98;7482467153402;39.157,74;897700057245;60.862,61;885569919585;35.456,26;4443958748362
2017-01-11;36.928,60;4750239315485;39.165,03;6512187434387;35.264,64;7480303528433;39.125,27;898176912069;60.838,89;885733805023;35.427,60;4443092468670
2017-01-12;36.949,07;4751775315904;39.201,04;6516299654245;35.288,26;7479542224169;39.139,99;900719724055;60.868,95;887231483226;35.442,86;4445711219567
2017-01-13;36.967,94;4759348256669;39.222,32;6525280886553;35.306,05;7498243363510;39.161,21;902357524172;60.911,14;889726883959;35.472,88;4454192967061
2017-01-14;36.967,94;4759348256669;39.222,32;6525280886553;35.306,05;7498243363510;39.161,21;902357524172;60.911,14;889726883959;35.472,88;4454192967061
2017-01-15;36.967,94;4759348256669;39.222,32;6525280886553;35.306,05;7498243363510;39.161,21;902357524172;60.911,14;889726883959;35.472,88;4454192967061
2017-01-16;36.942,85;4774853438509;39.191,23;6512587721319;35.282,88;7520859085018;39.128,10;917913393949;60.874,80;882722226297;35.461,94;4430021023703
2017-01-17;36.933,58;4778236281348;39.182,81;6516863559741;35.272,97;7523042176677;39.119,86;919963540226;60.865,90;891475287301;35.454,14;4432051010238
2017-01-18;36.914,44;4779825663401;39.163,35;6519881461007;35.258,66;7528560542230;39.099,53;920168254127;60.836,75;891280860604;35.444,09;4433854335441
2017-01-19;36.889,72;4777806192900;39.137,70;6517024830813;35.239,21;7524392260844;39.072,31;920031188082;60.792,01;890589368109;35.412,52;4430628436483
2017-01-20;36.880,19;4773281347007;39.117,55;6512579398011;35.231,05;7519078127046;39.069,30;920267153403;60.771,64;890425852430;35.404,91;4432610741380
2017-01-21;36.880,19;4773281347007;39.117,55;6512579398011;35.231,05;7519078127046;39.069,30;920267153403;60.771,64;890425852430;35.404,91;4432610741380
2017-01-22;36.880,19;4773281347007;39.117,55;6512579398011;35.231,05;7519078127046;39.069,30;920267153403;60.771,64;890425852430;35.404,91;4432610741380
2017-01-23;36.911,05;4778081905226;39.153,77;6521401170188;35.255,62;7525650342560;39.099,33;921606573359;60.813,74;891057214401;35.443,37;4438600995480
2017-01-24;36.885,38;4774645763978;39.130,72;6518699175981;35.224,65;7515663089256;39.062,33;922401462872;60.768,54;890737980674;35.420,03;4436197689405
2017-01-25;36.909,13;4778475765354;39.156,49;6522824091058;35.251,39;7524007374939;39.089,46;923264285000;60.807,80;891683724133;35.434,81;4438207575642
2017-01-26;36.920,61;4779909110879;39.176,93;6524079174245;35.268,87;7527806696382;39.113,80;924925061245;60.842,56;892334357511;35.453,43;4440276751963
2017-01-27;36.901,88;4777883814682;39.152,95;6520188463732;35.240,81;7523456157078;39.107,93;925342429380;60.816,69;891864736085;35.430,26;4438703649597
2017-01-28;36.901,88;4777883814682;39.152,95;6520188463732;35.240,81;7523456157078;39.107,93;925342429380;60.816,69;891864736085;35.430,26;4438703649597
2017-01-29;36.901,88;4777883814682;39.152,95;6520188463732;35.240,81;7523456157078;39.107,93;925342429380;60.816,69;891864736085;35.430,26;4438703649597
2017-01-30;36.911,16;4772440260784;39.156,32;6520481886520;35.253,32;7524676864146;39.107,30;924899468283;60.827,37;892183068848;35.431,55;4439242740028
2017-01-31;36.915,89;4768788880758;39.160,78;6511991511466;35.255,18;7513790407387;39.118,26;925863719052;60.823,30;892039502885;35.437,58;4438030421438
2017-02-01;36.936,78;4752563256778;39.186,50;6461672745915;35.279,64;7433095263923;39.131,20;1125059977184;60.874,74;872911568562;35.475,42;4416678825967
2017-02-02;36.996,87;4761649025705;39.247,27;6466691100639;35.334,20;7445368713827;39.172,80;1127174482354;60.972,90;878060756447;35.533,71;4423582744356
2017-02-03;37.023,46;4773245630394;39.277,36;6478544726124;35.364,51;7464505254821;39.189,50;1127775004136;61.006,70;878797006647;35.571,96;4430990734480
2017-02-04;37.023,46;4773245630394;39.277,36;6478544726124;35.364,51;7464505254821;39.189,50;1127775004136;61.006,70;878797006647;35.571,96;4430990734480
2017-02-05;37.023,46;4773245630394;39.277,36;6478544726124;35.364,51;7464505254821;39.189,50;1127775004136;61.006,70;878797006647;35.571,96;4430990734480
2017-02-06;37.040,42;4777599119297;39.287,75;6485485682744;35.378,11;7470284205571;39.204,78;1128438313192;61.035,16;879703699748;35.588,17;4433414450738
2017-02-07;37.025,36;4778646263595;39.278,58;6486571340725;35.365,13;7469997467669;39.181,35;1128214655724;61.010,28;879331016419;35.569,23;4432494100961
2017-02-08;37.109,70;4791185596457;39.363,67;6499965700366;35.442,77;7492434236939;39.251,42;1131969769860;61.135,98;881293951846;35.655,21;4443912186028
2017-02-09;37.150,68;4792621601437;39.411,23;6506374980110;35.471,81;7488468334494;39.300,42;1133555995171;61.201,68;881980160396;35.685,37;4446539307050
2017-02-10;37.202,56;4799197725335;39.453,77;6514161117512;35.513,80;7492484734415;39.336,36;1134557337361;61.268,33;883096068920;35.732,55;4452987312130
2017-02-11;37.202,56;4799197725335;39.453,77;6514161117512;35.513,80;7492484734415;39.336,36;1134557337361;61.268,33;883096068920;35.732,55;4452987312130
2017-02-12;37.202,56;4799197725335;39.453,77;6514161117512;35.513,80;7492484734415;39.336,36;1134557337361;61.268,33;883096068920;35.732,55;4452987312130
2017-02-13;37.193,62;4797211253062;39.440,67;6510044676149;35.509,96;7490917118915;39.335,04;1137066855389;61.271,73;883799584091;35.713,15;4449170714575
2017-02-14;37.208,84;4803066045075;39.451,64;6515678562374;35.528,00;7501213900796;39.352,66;1139379064406;61.282,04;884428133598;35.717,14;4452167773536
2017-02-15;37.241,82;4811439498208;39.481,71;6473662259809;35.566,25;7467684755276;39.362,93;1309621841443;61.330,92;869902947830;35.748,30;4426229344066
2017-02-16;37.222,99;4808149295064;39.452,82;6469276240270;35.552,86;7460731080657;39.350,13;1309629797802;61.287,11;869536294332;35.723,16;4423848776922
2017-02-17;37.184,36;4802158286282;39.411,30;6460742161653;35.518,34;7450022209849;39.341,74;1309148770344;61.224,66;874770647691;35.681,36;4420065941587
2017-02-18;37.184,36;4802158286282;39.411,30;6460742161653;35.518,34;7450022209849;39.341,74;1309148770344;61.224,66;874770647691;35.681,36;4420065941587
2017-02-19;37.184,36;4802158286282;39.411,30;6460742161653;35.518,34;7450022209849;39.341,74;1309148770344;61.224,66;874770647691;35.681,36;4420065941587
2017-02-20;37.237,64;4807854790814;39.470,66;6469413839162;35.571,31;7458342026187;39.386,22;1310806387948;61.316,48;875831747723;35.730,18;4425901604823
2017-02-21;37.218,25;4813267314250;39.450,23;6469237058327;35.552,00;7462254320581;39.368,27;1311296861120;61.274,60;875426734024;35.704,09;4424174320658
2017-02-22;37.206,09;4812509391333;39.440,59;6464634956806;35.540,98;7461509895150;39.366,10;1311472857927;61.254,67;875682507649;35.678,46;4421863038628
2017-02-23;37.237,43;4816582196012;39.469,19;6470723977554;35.573,37;7468866369611;39.393,03;1312791321978;61.298,64;876261270499;35.715,50;4427057697757
2017-02-24;37.288,66;4821244923986;39.526,65;6479003885322;35.622,06;7479175645233;39.420,24;1313746561759;61.383,32;877818243815;35.771,29;4434941104675
2017-02-25;37.288,66;4821244923986;39.526,65;6479003885322;35.622,06;7479175645233;39.420,24;1313746561759;61.383,32;877818243815;35.771,29;4434941104675
2017-02-26;37.288,66;4821244923986;39.526,65;6479003885322;35.622,06;7479175645233;39.420,24;1313746561759;61.383,32;877818243815;35.771,29;4434941104675
2017-02-27;37.351,29;4827494499557;39.597,58;6490673284915;35.677,81;7489505168465;39.473,24;1315488312122;61.472,00;878945949037;35.831,58;4443746366506
2017-02-28;37.349,74;4828663608044;39.605,59;6494956320733;35.668,72;7483925577045;39.477,84;1315736221524;61.440,24;878475226275;35.833,89;4443241123117
2017-03-01;37.390,88;4838003154285;39.642,65;6484137288645;35.714,86;7483016823542;39.514,99;1373476088008;61.506,64;869871999254;35.869,00;4427119020252
2017-03-02;37.400,55;4842190107823;39.646,79;6481048874440;35.726,62;7481476570256;39.521,97;1374471741953;61.505,33;875538504586;35.859,61;4427963355363
2017-03-03;37.405,43;4839642466237;39.645,26;6475910932760;35.730,55;7469624535066;39.538,37;1374652873821;61.510,62;875629967051;35.858,93;4427803796280
2017-03-04;37.405,43;4839642466237;39.645,26;6475910932760;35.730,55;7469624535066;39.538,37;1374652873821;61.510,62;875629967051;35.858,93;4427803796280
2017-03-05;37.405,43;4839642466237;39.645,26;6475910932760;35.730,55;7469624535066;39.538,37;1374652873821;61.510,62;875629967051;35.858,93;4427803796280
2017-03-06;37.424,49;4840700570484;39.661,89;6476301223750;35.750,64;7466333736787;39.562,41;1374726351364;61.538,45;875858485093;35.889,22;4431131429801
2017-03-07;37.426,83;4842003428949;39.657,47;6471424128729;35.754,67;7457664080205;39.560,88;1373699191926;61.529,86;875590581161;35.879,51;4430079086096
2017-03-08;37.410,11;4838560889047;39.637,75;6461079299029;35.737,45;7447557289379;39.567,57;1373749961231;61.496,32;874425765131;35.862,92;4427662073035
2017-03-09;37.398,08;4830070799148;39.625,90;6451812734306;35.722,99;7434331643645;39.551,96;1371974754025;61.471,99;873671594659;35.846,70;4423268517503
2017-03-10;37.334,02;4814863886673;39.553,90;6435007932583;35.669,07;7407665240967;39.519,81;1370133193934;61.376,46;872296644912;35.785,22;4415986326602
2017-03-11;37.334,02;4814863886673;39.553,90;6435007932583;35.669,07;7407665240967;39.519,81;1370133193934;61.376,46;872296644912;35.785,22;4415986326602
2017-03-12;37.334,02;4814863886673;39.553,90;6435007932583;35.669,07;7407665240967;39.519,81;1370133193934;61.376,46;872296644912;35.785,22;4415986326602
2017-03-13;37.288,92;4806747863427;39.508,10;6424771877238;35.631,11;7400537188122;39.498,92;1370029136729;61.317,86;871546290172;35.742,03;4407852830838
2017-03-14;37.278,37;4803228357718;39.496,63;6428839376746;35.616,47;7400784133331;39.500,53;1372291710829;61.292,47;872473106644;35.726,25;4409449116117
2017-03-15;37.206,69;4795467646024;39.419,29;6402478433591;35.553,61;7394339867764;39.464,45;1399124007862;61.157,75;865862494868;35.650,47;4390326114141
2017-03-16;37.192,56;4785378456413;39.405,49;6392758835171;35.540,15;7377170243315;39.460,62;1397797357347;61.151,94;870085249587;35.637,00;4385333813780
2017-03-17;37.302,08;4787917888580;39.527,73;6403481005931;35.631,29;7386235241474;39.525,17;1398899100755;61.309,95;872534488761;35.763,49;4399478445248
2017-03-18;37.302,08;4787917888580;39.527,73;6403481005931;35.631,29;7386235241474;39.525,17;1398899100755;61.309,95;872534488761;35.763,49;4399478445248
2017-03-19;37.302,08;4787917888580;39.527,73;6403481005931;35.631,29;7386235241474;39.525,17;1398899100755;61.309,95;872534488761;35.763,49;4399478445248
2017-03-20;37.387,97;4798847967421;39.613,76;6426059066056;35.707,30;7417797351006;39.581,08;1405808243355;61.444,86;875142233895;35.861,99;4409725465216
2017-03-21;37.432,23;4799668637933;39.661,90;6435466634828;35.744,77;7425769151658;39.609,23;1409216090730;61.518,69;876665201316;35.894,91;4412542024187
2017-03-22;37.385,25;4786832510158;39.615,29;6424073862054;35.695,82;7412034355577;39.572,56;1408773752304;61.453,28;875607412479;35.837,28;4403728478835
2017-03-23;37.463,02;4790694500519;39.702,93;6438070890508;35.770,75;7413902568292;39.634,27;1413190355616;61.590,59;877297529652;35.912,22;4412093043405
2017-03-24;37.524,11;4794452910307;39.775,15;6451346735355;35.821,21;7419843160239;39.673,76;1414341810399;61.688,35;878968397742;35.971,84;4420096956679
2017-03-25;37.524,11;4794452910307;39.775,15;6451346735355;35.821,21;7419843160239;39.673,76;1414341810399;61.688,35;878968397742;35.971,84;4420096956679
