
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2015-04-10;34.382,28;3954820973954;36.144,11;5102204172995;36.270,77;4720860212422;35.456,57;324278108194;34.142,26;408969616817;35.951,87;4050878267805
2015-04-11;34.382,28;3954820973954;36.144,11;5102204172995;36.270,77;4720860212422;35.456,57;324278108194;34.142,26;408969616817;35.951,87;4050878267805
2015-04-12;34.382,28;3954820973954;36.144,11;5102204172995;36.270,77;4720860212422;35.456,57;324278108194;34.142,26;408969616817;35.951,87;4050878267805
2015-04-13;34.760,04;4000735436726;36.526,68;5161204469311;36.662,20;4775937870873;35.863,18;328731291768;34.490,73;413382103601;36.333,99;4095528764226
2015-04-14;34.882,95;4021751522710;36.643,53;5192024460177;36.799,17;4802906059331;35.986,99;332206587833;34.592,47;415242031005;36.458,98;4117292178549
2015-04-15;34.521,01;3985064161982;36.287,96;5160358533873;36.419,25;4770266143248;35.619,41;330048327106;34.281,66;409040409847;36.099,82;4076060780840
2015-04-16;34.699,36;4006439962125;36.483,64;5190799831886;36.605,51;4797510976907;35.814,46;332102725011;34.437,67;411185824673;36.301,96;4102698527750
2015-04-17;34.588,42;3996099378954;36.365,58;5177919640930;36.509,04;4786870631784;35.718,30;331634125155;34.355,92;417234832694;36.189,85;4090879121912
2015-04-18;34.588,42;3996099378954;36.365,58;5177919640930;36.509,04;4786870631784;35.718,30;331634125155;34.355,92;417234832694;36.189,85;4090879121912
2015-04-19;34.588,42;3996099378954;36.365,58;5177919640930;36.509,04;4786870631784;35.718,30;331634125155;34.355,92;417234832694;36.189,85;4090879121912
2015-04-20;34.316,37;3964886185418;36.063,79;5136520412083;36.232,16;4753381014248;35.452,41;329728658674;34.121,97;414861494537;35.901,31;4058656691355
2015-04-21;34.429,18;3977531753697;36.194,95;5155536304661;36.335,46;4769123070094;35.566,00;331027367078;34.216,25;416232675287;36.018,89;4072602232332
2015-04-22;34.572,17;3991331015994;36.346,82;5176511883542;36.498,86;4788987089084;35.715,62;332494115177;34.346,07;418090778717;36.174,78;4090273582437
2015-04-23;34.757,16;4003901402001;36.538,26;5198388770497;36.691,28;4804793266369;35.902,29;333795438608;34.513,88;419798310256;36.380,50;4108738307336
2015-04-24;34.784,50;3996931894514;36.572,07;5201084375581;36.716,96;4806344996470;35.935,19;334242971498;34.542,16;420373483538;36.410,82;4109829736068
2015-04-25;34.784,50;3996931894514;36.572,07;5201084375581;36.716,96;4806344996470;35.935,19;334242971498;34.542,16;420373483538;36.410,82;4109829736068
2015-04-26;34.784,50;3996931894514;36.572,07;5201084375581;36.716,96;4806344996470;35.935,19;334242971498;34.542,16;420373483538;36.410,82;4109829736068
2015-04-27;34.728,45;3990146670016;36.509,29;5192791127332;36.664,91;4800081704386;35.875,66;333702350142;34.505,28;419916365687;36.363,04;4103519610768
2015-04-28;34.713,28;3986053578599;36.485,05;5189402184739;36.648,38;4797552703076;35.861,68;333567367166;34.488,89;419629125475;36.347,10;4099526253836
2015-04-29;34.541,27;3966257034271;36.299,70;5164072886506;36.462,45;4776818909131;35.681,84;332041674672;34.343,84;418280628478;36.172,97;4079919491213
2015-04-30;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-01;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-02;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-03;34.373,22;3942532674253;36.122,89;5133886459735;36.291,94;4748163313205;35.527,32;330639044794;34.198,22;415847785044;35.989,10;4045546278569
2015-05-04;34.408,49;3936434273354;36.169,59;5155209380528;36.328,57;4751887146216;35.560,39;330627878563;34.216,98;410989376881;36.027,02;4050129974580
2015-05-05;34.602,33;3964548004234;36.375,09;5186777273057;36.533,09;4779680941340;35.776,01;333513069351;34.388,48;413046214803;36.222,08;4073167575561
2015-05-06;34.345,20;3937432897239;36.094,39;5147193203206;36.270,92;4745441532574;35.515,93;331380959556;34.158,89;415076048709;35.955,74;4044445689703
2015-05-07;34.114,21;3910833106551;35.850,90;5113066255439;36.028,36;4714709863013;35.276,97;329350217011;33.955,27;412771220676;35.708,38;4016770183096
2015-05-08;34.099,07;3911715495923;35.838,85;5113971659392;36.004,20;4714303093098;35.248,55;329434927017;33.923,89;412718779813;35.701,02;4016924353786
2015-05-09;34.099,07;3911715495923;35.838,85;5113971659392;36.004,20;4714303093098;35.248,55;329434927017;33.923,89;412718779813;35.701,02;4016924353786
2015-05-10;34.099,07;3911715495923;35.838,85;5113971659392;36.004,20;4714303093098;35.248,55;329434927017;33.923,89;412718779813;35.701,02;4016924353786
2015-05-11;34.187,24;3919998460942;35.960,40;5132657134094;36.110,68;4729429082659;35.360,79;330655249870;34.036,29;414122205653;35.830,38;4032917805693
2015-05-12;34.212,28;3921083290642;35.970,84;5138537997375;36.148,58;4737531157757;35.376,91;331377898624;34.058,64;414571478357;35.844,38;4035772800510
2015-05-13;34.105,37;3914062481613;35.861,26;5130962302666;36.029,30;4728757404422;35.261,08;331825238823;33.947,11;413881115795;35.726,40;4027867971639
2015-05-14;33.861,11;3894045833276;35.604,43;5100791326615;35.780,73;4704720713850;35.022,49;330434895471;33.745,62;412162692710;35.481,83;4006973388767
2015-05-15;33.861,69;3888987818121;35.626,05;5127459638181;35.788,96;4713376925896;35.032,53;330527348545;33.765,06;407468230593;35.512,30;4008279621422
2015-05-16;33.861,69;3888987818121;35.626,05;5127459638181;35.788,96;4713376925896;35.032,53;330527348545;33.765,06;407468230593;35.512,30;4008279621422
2015-05-17;33.861,69;3888987818121;35.626,05;5127459638181;35.788,96;4713376925896;35.032,53;330527348545;33.765,06;407468230593;35.512,30;4008279621422
2015-05-18;33.947,80;3898837008372;35.718,25;5142747521900;35.882,28;4726924971055;35.126,90;331571408203;33.849,01;408456282985;35.599,15;4018348786027
2015-05-19;34.065,58;3871555424028;35.853,45;5052086453460;36.011,07;4630997589863;35.249,51;324094409219;33.961,53;405976896854;35.724,44;4007098935021
2015-05-20;34.247,24;3873535139393;36.065,12;5027757151214;36.231,00;4587730091305;35.447,35;320256364354;34.122,19;412067926567;35.930,65;4012732072855
2015-05-21;34.247,24;3873535139393;36.065,12;5027757151214;36.231,00;4587730091305;35.447,35;320256364354;34.122,19;412067926567;35.930,65;4012732072855
2015-05-22;34.321,35;3872212728150;36.139,26;5015911659051;36.312,72;4577592696124;35.530,30;319329205547;34.188,29;411728320373;36.006,00;4015612368016
2015-05-23;34.321,35;3872212728150;36.139,26;5015911659051;36.312,72;4577592696124;35.530,30;319329205547;34.188,29;411728320373;36.006,00;4015612368016
2015-05-24;34.321,35;3872212728150;36.139,26;5015911659051;36.312,72;4577592696124;35.530,30;319329205547;34.188,29;411728320373;36.006,00;4015612368016
2015-05-25;34.449,08;3877869097560;36.275,33;5017761571641;36.451,68;4578425594042;35.664,21;319102356950;34.311,46;412331558637;36.138,35;4024552230311
2015-05-26;34.557,38;3891304368901;36.383,33;5030092949240;36.567,04;4591429259557;35.773,93;320301506299;34.411,38;413533624054;36.243,63;4035685029205
2015-05-27;34.476,44;3885590535648;36.288,40;5017322949835;36.486,51;4581716257733;35.694,98;319930212356;34.316,35;412423698971;36.138,13;4023482087057
2015-05-28;34.683,10;3910374170133;36.495,02;5047090135707;36.680,56;4606378756276;35.915,23;322034304235;34.492,46;414611357982;36.351,15;4047745984789
2015-05-29;34.631,53;3899059718833;36.425,20;5030139907972;36.611,36;4589780812483;35.844,99;321370492578;34.426,94;413340977933;36.277,41;4032574236307
2015-05-30;34.631,53;3899059718833;36.425,20;5030139907972;36.611,36;4589780812483;35.844,99;321370492578;34.426,94;413340977933;36.277,41;4032574236307
2015-05-31;34.631,53;3899059718833;36.425,20;5030139907972;36.611,36;4589780812483;35.844,99;321370492578;34.426,94;413340977933;36.277,41;4032574236307
2015-06-01;34.536,21;3875799187460;36.320,31;5028879175578;36.531,87;4571911280080;35.752,76;321011189511;34.351,76;406912925057;36.179,23;4023834039360
2015-06-02;34.725,85;3899054541678;36.514,52;5056000142255;36.722,83;4597314977081;35.964,15;323109132625;34.509,98;408896916209;36.368,14;4045031918680
2015-06-03;34.651,35;3891665066883;36.425,71;5046090876626;36.645,86;4586830334027;35.898,85;322750615503;34.442,38;408260463246;36.279,38;4035105944352
2015-06-04;34.837,22;3910371435949;36.611,18;5071463660203;36.825,09;4608992770759;36.092,66;324668635256;34.593,18;415207098042;36.454,56;4054531167884
2015-06-05;34.751,15;3900722550969;36.507,92;5057819330505;36.729,52;4596799512950;36.004,81;324199465427;34.495,81;413973562730;36.354,42;4044937526624
2015-06-06;34.751,15;3900722550969;36.507,92;5057819330505;36.729,52;4596799512950;36.004,81;324199465427;34.495,81;413973562730;36.354,42;4044937526624
2015-06-07;34.751,15;3900722550969;36.507,92;5057819330505;36.729,52;4596799512950;36.004,81;324199465427;34.495,81;413973562730;36.354,42;4044937526624
2015-06-08;34.952,77;3924240221952;36.715,57;5086978133220;36.928,88;4621731767851;36.193,51;326071781850;34.641,04;415836963295;36.551,24;4067926362617
2015-06-09;34.745,90;3901954717676;36.497,35;5056922216514;36.724,29;4597076856559;35.979,39;324470709310;34.449,88;413655041175;36.332,10;4045320528848
2015-06-10;34.285,83;3848052369757;36.023,05;4992793389091;36.251,10;4538518325912;35.493,73;320421525041;34.028,45;408536769283;35.862,43;3994432443600
2015-06-11;34.419,00;3861800693234;36.169,42;5015338316176;36.403,50;4558481055352;35.639,22;322348201305;34.186,48;410699993234;35.986,03;4009913449185
2015-06-12;34.788,87;3904112858203;36.536,87;5072604690909;36.759,33;4607899495054;36.008,66;327050738823;34.495,40;414499006255;36.354,83;4055911304051
2015-06-13;34.788,87;3904112858203;36.536,87;5072604690909;36.759,33;4607899495054;36.008,66;327050738823;34.495,40;414499006255;36.354,83;4055911304051
2015-06-14;34.788,87;3904112858203;36.536,87;5072604690909;36.759,33;4607899495054;36.008,66;327050738823;34.495,40;414499006255;36.354,83;4055911304051
2015-06-15;34.715,40;3891595286551;36.447,93;5062390651210;36.690,97;4609008991808;35.923,55;327535325453;34.433,90;410505790281;36.275,67;4043150103816
2015-06-16;34.613,09;3883465699690;36.339,81;5051192371978;36.591,38;4599035766976;35.814,92;327306622673;34.326,61;409858223044;36.170,43;4034846308495
2015-06-17;34.583,81;3885395569861;36.321,77;5052622184938;36.551,03;4598639950295;35.788,12;327230155801;34.310,94;414613652557;36.138,32;4032928888154
2015-06-18;34.804,22;3909319258400;36.549,50;5083920274618;36.781,83;4626771645454;36.011,69;329470595565;34.490,85;416861399843;36.368,50;4059298982095
2015-06-19;34.609,58;3887269050610;36.350,76;5055283488672;36.590,01;4602578327822;35.826,56;327638759378;34.352,44;415168036348;36.167,19;4036537449875
2015-06-20;34.609,58;3887269050610;36.350,76;5055283488672;36.590,01;4602578327822;35.826,56;327638759378;34.352,44;415168036348;36.167,19;4036537449875
2015-06-21;34.609,58;3887269050610;36.350,76;5055283488672;36.590,01;4602578327822;35.826,56;327638759378;34.352,44;415168036348;36.167,19;4036537449875
2015-06-22;34.663,51;3891951749587;36.410,29;5063665611291;36.659,58;4611391770441;35.888,99;328328863042;34.405,04;415915117092;36.227,76;4043707871094
2015-06-23;34.805,68;3903111873467;36.557,04;5084113454218;36.804,84;4630082268996;36.022,02;329618019421;34.543,30;417536852341;36.380,76;4066486010181
2015-06-24;35.100,75;3937609236060;36.861,72;5130563758696;37.104,47;4672545975164;36.329,85;333034200831;34.801,87;420858938341;36.687,30;4104017301787
2015-06-25;34.962,79;3923161457317;36.711,79;5110707163454;36.975,50;4654088161418;36.194,83;331478454898;34.675,98;419374908492;36.546,30;4088214955878
2015-06-26;34.768,37;3908338587034;36.515,91;5086176964749;36.791,58;4632752420119;36.001,90;329771772284;34.504,69;417383656285;36.347,15;4070982282290
2015-06-27;34.768,37;3908338587034;36.515,91;5086176964749;36.791,58;4632752420119;36.001,90;329771772284;34.504,69;417383656285;36.347,15;4070982282290
2015-06-28;34.768,37;3908338587034;36.515,91;5086176964749;36.791,58;4632752420119;36.001,90;329771772284;34.504,69;417383656285;36.347,15;4070982282290
2015-06-29;34.768,37;3908338587034;36.515,91;5086176964749;36.791,58;4632752420119;36.001,90;329771772284;34.504,69;417383656285;36.347,15;4070982282290
2015-06-30;34.263,64;3854912638260;36.000,35;5007893489617;36.259,88;4559793307945;35.459,42;324767531917;34.015,22;411016167447;35.822,61;4006220170619
2015-07-01;34.560,55;3877569301229;36.327,71;5061311825209;36.582,74;4599153678794;35.794,53;329735335556;34.304,37;409718061929;36.149,17;4049186059544
2015-07-02;34.664,01;3891203851261;36.436,63;5076363680390;36.695,47;4613682800379;35.915,53;331014860443;34.411,85;411056695107;36.267,67;4062487494452
2015-07-03;34.559,94;3880551079394;36.318,27;5059751116499;36.583,70;4599173418599;35.781,40;329693774062;34.304,67;409771156799;36.146,29;4048828005231
2015-07-04;34.559,94;3880551079394;36.318,27;5059751116499;36.583,70;4599173418599;35.781,40;329693774062;34.304,67;409771156799;36.146,29;4048828005231
2015-07-05;34.559,94;3880551079394;36.318,27;5059751116499;36.583,70;4599173418599;35.781,40;329693774062;34.304,67;409771156799;36.146,29;4048828005231
2015-07-06;34.455,61;3855676614320;36.217,88;5015277413528;36.454,56;4552943640990;35.663,67;327364463852;34.215,21;413848529136;36.040,62;4020206404222
2015-07-07;34.303,74;3834315864487;36.075,92;4988692897958;36.304,89;4525689708688;35.516,82;325936748172;34.068,20;411535272724;35.891,51;4000048272294
2015-07-08;34.379,48;3840067455368;36.180,27;4998226653901;36.374,85;4530953302974;35.598,75;326739778503;34.135,40;412268665795;35.987,39;4008491092478
2015-07-09;34.034,53;3797868148178;35.797,12;4944030217508;36.027,11;4487475315548;35.217,87;323411069963;33.783,10;408037438402;35.603,84;3965169028266
2015-07-10;34.143,86;3807497315449;35.909,61;4951411407118;36.137,37;4494831534247;35.338,99;324417847730;33.890,65;409245335316;35.715,96;3975874418894
2015-07-11;34.143,86;3807497315449;35.909,61;4951411407118;36.137,37;4494831534247;35.338,99;324417847730;33.890,65;409245335316;35.715,96;3975874418894
2015-07-12;34.143,86;3807497315449;35.909,61;4951411407118;36.137,37;4494831534247;35.338,99;324417847730;33.890,65;409245335316;35.715,96;3975874418894
2015-07-13;34.497,99;3844238340077;36.301,34;5000497655477;36.513,81;4536154008994;35.722,45;327728666285;34.243,35;413460272681;36.093,89;4014389919487
2015-07-14;34.860,46;3818824656775;36.671,98;4883298457513;36.947,62;4408374127522;36.110,71;320615821509;34.596,06;411433317654;36.489,51;4021921267194
2015-07-15;34.789,18;3760860379007;36.592,72;4780230455840;36.859,86;4323507198556;36.020,86;315078384192;34.534,49;402021261416;36.414,10;3973076314117
2015-07-16;34.789,18;3760860379007;36.592,72;4780230455840;36.859,86;4323507198556;36.020,86;315078384192;34.534,49;402021261416;36.414,10;3973076314117
2015-07-17;34.904,60;3756285852961;36.684,05;4751973846616;36.971,04;4303851610064;36.122,28;313316146425;34.632,81;401333462998;36.531,77;3973304956800
2015-07-18;34.904,60;3756285852961;36.684,05;4751973846616;36.971,04;4303851610064;36.122,28;313316146425;34.632,81;401333462998;36.531,77;3973304956800
2015-07-19;34.904,60;3756285852961;36.684,05;4751973846616;36.971,04;4303851610064;36.122,28;313316146425;34.632,81;401333462998;36.531,77;3973304956800
2015-07-20;35.024,83;3757316948304;36.803,15;4750634607193;37.100,18;4305959492832;36.237,49;312880800577;34.743,71;408556119017;36.666,60;3985593605293
2015-07-21;35.189,96;3777708795157;36.973,64;4772777435641;37.289,32;4331118447268;36.398,01;313904555242;34.898,19;410151856622;36.836,95;4003214220607
2015-07-22;35.204,92;3779267962548;36.987,92;4773182782117;37.309,24;4335256057381;36.405,68;313596275901;34.915,91;410450700393;36.845,82;4002269594222
2015-07-23;35.205,83;3779521426667;36.992,17;4774100213435;37.296,11;4335930768222;36.402,66;313413836874;34.911,55;410369599856;36.836,14;4001335408079
2015-07-24;35.107,49;3768014937403;36.885,25;4761698477474;37.195,79;4323438427410;36.295,66;312343993066;34.815,85;409115041499;36.715,63;3987664477749
2015-07-25;35.107,49;3768014937403;36.885,25;4761698477474;37.195,79;4323438427410;36.295,66;312343993066;34.815,85;409115041499;36.715,63;3987664477749
2015-07-26;35.107,49;3768014937403;36.885,25;4761698477474;37.195,79;4323438427410;36.295,66;312343993066;34.815,85;409115041499;36.715,63;3987664477749
2015-07-27;35.105,67;3767329592931;36.875,35;4758453147277;37.191,02;4319095697455;36.270,61;311796558990;34.795,13;408342795642;36.703,86;3988884295447
2015-07-28;34.875,30;3742749850407;36.629,20;4723446257842;36.934,81;4289229796495;35.997,27;309449938508;34.537,98;405258897058;36.448,67;3960741226679
2015-07-29;34.959,45;3751219198330;36.712,09;4733952767927;37.001,03;4296090660977;36.087,36;309918089024;34.621,69;406307088026;36.534,20;3969879907706
2015-07-30;35.145,07;3770475803983;36.892,25;4755800334949;37.202,01;4319072378361;36.281,46;311474956158;34.788,97;408122582145;36.728,36;3991026589334
2015-07-31;35.393,47;3774122333208;37.150,24;4760998822582;37.447,86;4322327780073;36.530,29;312374298602;35.001,52;408667486469;36.981,87;3999839638886
2015-08-01;35.393,47;3774122333208;37.150,24;4760998822582;37.447,86;4322327780073;36.530,29;312374298602;35.001,52;408667486469;36.981,87;3999839638886
2015-08-02;35.393,47;3774122333208;37.150,24;4760998822582;37.447,86;4322327780073;36.530,29;312374298602;35.001,52;408667486469;36.981,87;3999839638886
2015-08-03;35.490,94;3764042432572;37.253,09;4767711162823;37.550,11;4326070023170;36.634,13;313421622630;35.103,75;406270140747;37.069,62;3999885395126
2015-08-04;35.683,42;3781332084688;37.442,82;4787431222591;37.734,90;4344922051513;36.819,71;314972086848;35.257,45;412015633587;37.260,69;4017497220475
2015-08-05;35.648,36;3776743361789;37.398,79;4778521618026;37.705,38;4338412393526;36.776,05;314492917756;35.226,68;411496553515;37.220,08;4011247102901
2015-08-06;35.976,68;3809465757229;37.729,74;4820262245457;38.040,66;4375848422232;37.095,36;317226320422;35.533,83;414892044499;37.547,23;4045656481957
2015-08-07;35.906,53;3801784363334;37.661,56;4810802197191;37.962,64;4366094435911;37.019,52;316520625016;35.468,73;413911225128;37.463,07;4035808334337
2015-08-08;35.906,53;3801784363334;37.661,56;4810802197191;37.962,64;4366094435911;37.019,52;316520625016;35.468,73;413911225128;37.463,07;4035808334337
2015-08-09;35.906,53;3801784363334;37.661,56;4810802197191;37.962,64;4366094435911;37.019,52;316520625016;35.468,73;413911225128;37.463,07;4035808334337
2015-08-10;35.633,85;3772262629053;37.384,09;4775153178892;37.695,90;4334245117011;36.756,67;314533631469;35.210,71;410906059943;37.206,69;4008320850215
2015-08-11;35.765,19;3790279761357;37.510,52;4793863590620;37.822,43;4350011872756;36.894,88;315909386816;35.348,78;412743252975;37.344,36;4024904572377
2015-08-12;35.581,02;3775773807942;37.335,49;4783403213352;37.622,66;4334805321304;36.704,49;316251408131;35.169,49;411334220329;37.145,07;4008917118572
2015-08-13;35.327,02;3754270869133;37.083,10;4755324252954;37.354,89;4312131893709;36.440,11;314613396413;34.930,74;409025736403;36.914,42;3984751612718
2015-08-14;35.480,90;3772999660015;37.229,81;4774359214680;37.511,84;4328378935201;36.601,68;316853463678;35.072,58;410970345855;37.058,08;4007602310467
2015-08-15;35.480,90;3772999660015;37.229,81;4774359214680;37.511,84;4328378935201;36.601,68;316853463678;35.072,58;410970345855;37.058,08;4007602310467
2015-08-16;35.480,90;3772999660015;37.229,81;4774359214680;37.511,84;4328378935201;36.601,68;316853463678;35.072,58;410970345855;37.058,08;4007602310467
2015-08-17;35.449,38;3764733864891;37.197,75;4774029078806;37.488,67;4329139180458;36.573,06;318162285017;35.047,93;406956546754;37.024,85;3997033951922
2015-08-18;35.654,06;3785660362948;37.408,21;4798357812230;37.701,64;4352854383458;36.785,39;320032523884;35.252,92;409429963878;37.237,71;4021622651288
2015-08-19;35.782,57;3799680146879;37.534,90;4816049669892;37.829,46;4369963071647;36.900,74;321087548383;35.370,29;410950404438;37.363,16;4036972759173
2015-08-20;35.463,12;3766343325078;37.210,09;4775305885729;37.478,10;4329621811258;36.566,77;318219741457;35.058,18;411125086941;37.040,30;4003307327016
2015-08-21;34.963,42;3713622418638;36.691,28;4708919544077;36.967,71;4270913894867;36.041,33;313831957301;34.569,92;405494224647;36.523,47;3947332303506
2015-08-22;34.963,42;3713622418638;36.691,28;4708919544077;36.967,71;4270913894867;36.041,33;313831957301;34.569,92;405494224647;36.523,47;3947332303506
2015-08-23;34.963,42;3713622418638;36.691,28;4708919544077;36.967,71;4270913894867;36.041,33;313831957301;34.569,92;405494224647;36.523,47;3947332303506
2015-08-24;34.333,39;3645561535787;36.045,83;4624275645324;36.317,52;4195182273884;35.395,93;308075507307;33.959,36;398185714173;35.875,27;3877045169142
2015-08-25;33.544,77;3561137179255;35.206,06;4514272985860;35.464,56;4094187798256;34.532,87;300525036567;33.192,76;388839094794;35.082,84;3790470155037
2015-08-26;33.477,00;3552504066571;35.118,28;4500539925134;35.420,38;4086803716059;34.471,47;299995490794;33.121,05;387988832133;34.992,94;3778832346377
2015-08-27;34.057,13;3610242413954;35.745,26;4576668261445;36.006,89;4150663761598;35.069,95;305272263547;33.690,49;394496652195;35.591,21;3842347545207
2015-08-28;34.472,52;3606480984365;36.225,89;4554247818534;36.485,92;4146904520837;35.539,04;305415006071;34.095,15;396258273195;36.025,25;3840747886498
2015-08-29;34.472,52;3606480984365;36.225,89;4554247818534;36.485,92;4146904520837;35.539,04;305415006071;34.095,15;396258273195;36.025,25;3840747886498
2015-08-30;34.472,52;3606480984365;36.225,89;4554247818534;36.485,92;4146904520837;35.539,04;305415006071;34.095,15;396258273195;36.025,25;3840747886498
2015-08-31;34.266,99;3520444458329;36.021,66;4463019480080;36.250,41;4068055199151;35.323,12;299240368359;33.879,82;388638091342;35.800,62;3763117770253
2015-09-01;34.365,23;3502423831789;36.109,30;4403490288942;36.348,13;4012372361102;35.421,73;295313246401;33.983,09;383403248222;35.906,16;3759710864839
2015-09-02;33.607,90;3423272233860;35.351,09;4282444366692;35.581,85;3917792804567;34.647,29;287472808976;33.269,93;375146112074;35.154,18;3679448869374
2015-09-03;33.589,09;3423669488631;35.306,52;4278915614353;35.536,78;3917505842066;34.613,18;287097879075;33.224,20;377903320450;35.103,33;3673305563709
2015-09-04;33.749,66;3438317580975;35.454,49;4291596160885;35.703,56;3932518215907;34.786,38;288261625160;33.358,27;378751896534;35.233,22;3684796152988
2015-09-05;33.749,66;3438317580975;35.454,49;4291596160885;35.703,56;3932518215907;34.786,38;288261625160;33.358,27;378751896534;35.233,22;3684796152988
2015-09-06;33.749,66;3438317580975;35.454,49;4291596160885;35.703,56;3932518215907;34.786,38;288261625160;33.358,27;378751896534;35.233,22;3684796152988
2015-09-07;33.467,05;3401916490677;35.182,88;4248458551221;35.418,62;3892276424694;34.510,10;285301783057;33.115,99;375124192248;34.977,60;3654568083227
2015-09-08;33.458,39;3394413928482;35.162,53;4239951225251;35.396,52;3883952728934;34.483,29;284749526988;33.100,28;374701283525;34.971,31;3649648687170
2015-09-09;33.714,21;3419107121026;35.430,61;4269214581120;35.682,63;3912420412133;34.769,16;286955632157;33.355,77;377281076345;35.232,05;3673418918319
2015-09-10;33.794,86;3425588982031;35.524,93;4275088608362;35.786,83;3918535168077;34.879,66;287671066429;33.445,18;378326469836;35.315,25;3675919849792
2015-09-11;33.814,89;3425896611209;35.545,98;4276584418904;35.795,33;3919258510135;34.900,90;288243089612;33.483,08;378746782951;35.342,88;3672266852398
2015-09-12;33.814,89;3425896611209;35.545,98;4276584418904;35.795,33;3919258510135;34.900,90;288243089612;33.483,08;378746782951;35.342,88;3672266852398
2015-09-13;33.814,89;3425896611209;35.545,98;4276584418904;35.795,33;3919258510135;34.900,90;288243089612;33.483,08;378746782951;35.342,88;3672266852398
2015-09-14;33.588,73;3405692276189;35.309,97;4255134121935;35.570,66;3900845748177;34.678,35;287534084978;33.263,03;377246971006;35.113,26;3652042827613
2015-09-15;33.682,05;3413219167932;35.404,65;4267652237659;35.663,11;3922972133722;34.766,58;289057142188;33.361,19;374104299975;35.215,77;3651840648192
2015-09-16;33.714,94;3415832047611;35.437,10;4269634715780;35.697,66;3926120248507;34.803,99;289752294571;33.380,93;378227372963;35.245,71;3654364647389
2015-09-17;33.777,55;3421775776229;35.514,19;4278141031292;35.784,49;3936099225212;34.895,12;290719892054;33.448,64;379180529136;35.304,48;3658880954227
2015-09-18;33.777,55;3421775776229;35.514,19;4278141031292;35.784,49;3936099225212;34.895,12;290719892054;33.448,64;379180529136;35.304,48;3658880954227
2015-09-19;33.777,55;3421775776229;35.514,19;4278141031292;35.784,49;3936099225212;34.895,12;290719892054;33.448,64;379180529136;35.304,48;3658880954227
2015-09-20;33.777,55;3421775776229;35.514,19;4278141031292;35.784,49;3936099225212;34.895,12;290719892054;33.448,64;379180529136;35.304,48;3658880954227
2015-09-21;33.453,70;3387814590039;35.194,24;4238836677182;35.465,05;3900624923604;34.555,85;287743983142;33.143,17;375875987881;34.982,53;3625044309018
2015-09-22;33.662,98;3408845687713;35.402,80;4261412667445;35.676,26;3923202710421;34.755,81;289342286060;33.344,56;378177241704;35.196,41;3647174966209
2015-09-23;33.765,67;3427754537602;35.502,04;4291177641659;35.767,81;3949989395455;34.848,52;290886420484;33.472,64;379962943741;35.300,89;3662852644180
2015-09-24;33.762,61;3427934380506;35.479,32;4293999281194;35.740,37;3949508832917;34.821,56;290786614002;33.450,70;379656180289;35.283,96;3669140226330
2015-09-25;33.759,21;3429357187066;35.484,99;4297242323821;35.733,52;3950868949912;34.819,06;290772615848;33.482,25;380051387846;35.306,54;3677791002189
2015-09-26;33.759,21;3429357187066;35.484,99;4297242323821;35.733,52;3950868949912;34.819,06;290772615848;33.482,25;380051387846;35.306,54;3677791002189
2015-09-27;33.759,21;3429357187066;35.484,99;4297242323821;35.733,52;3950868949912;34.819,06;290772615848;33.482,25;380051387846;35.306,54;3677791002189
2015-09-28;33.586,80;3410539630470;35.292,14;4272982199755;35.553,85;3927703125186;34.646,11;289231341620;33.268,40;377139543886;35.102,38;3653461533372
2015-09-29;33.420,31;3391846377517;35.130,65;4251244098641;35.374,32;3905790424327;34.465,91;287433499832;33.144,02;375515142663;34.939,84;3635058945928
2015-09-30;33.271,98;3368595654575;34.982,44;4223566481146;35.222,30;3879840504527;34.312,88;286086929381;32.994,89;372785472083;34.795,11;3612187379279
2015-10-01;33.440,01;3373838162934;35.146,35;4243830760101;35.395,36;3898975928047;34.496,88;288130743367;33.152,81;370376691270;34.971,87;3620846702103
2015-10-02;33.421,14;3371072049430;35.143,50;4241298310872;35.386,80;3896331333990;34.482,77;288097821366;33.138,91;373392272769;34.953,98;3618757483582
2015-10-03;33.421,14;3371072049430;35.143,50;4241298310872;35.386,80;3896331333990;34.482,77;288097821366;33.138,91;373392272769;34.953,98;3618757483582
2015-10-04;33.421,14;3371072049430;35.143,50;4241298310872;35.386,80;3896331333990;34.482,77;288097821366;33.138,91;373392272769;34.953,98;3618757483582
2015-10-05;33.659,71;3392308260933;35.390,57;4266812946955;35.646,32;3920893452297;34.739,77;289979186234;33.381,44;375963046745;35.213,13;3643789539785
